WEO Sector,WEO Metric,GCAM Value,REGION,VARIABLE,UNIT,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Industry,Bioenergy,Final Energy|Industry|Solids|Biomass,World,Final Energy|Industry|Solids|Biomass,EJ/yr,1.0167271094079218,1.0164519164022907,1.0161856317419538,1.0159278297550893,1.0156781114647968,1.0154361025287686,1.0152014513668834,1.0149738274570193,1.0147529197817207,1.0145384354103597,1.0153696500086709,1.0151369996222948,1.014911287469501,1.0146922077363822,1.0144794723211268,1.0142728095700133,1.0140719631201236,1.013876690838416,1.01368676384792,1.0135019656328208,0.9986496072990673,0.998647781272768,0.9986459503014078,0.9986441143648723,0.9986422734429372,0.9986404275152685,0.9986385765614213,0.9986367205608393,0.9986348594928546,0.9986329933366849,1.0008688327039588,1.0008680784889783,1.000867325582297,1.000866573980515,1.000865823680242,1.0008650746781005,1.0008643269707245,1.0008635805547594,1.0008628354268632,1.0008620915837032,1.0009070985380095,1.000906276455961,1.0009054558626311,1.0009046367539787,1.0009038191259785,1.0009030029746189,1.0009021882959042,1.0009013750858515,1.000900563340493,1.0008997530558756,1.0007535270804222,1.0007529597048939,1.0007523931831448,1.000751827513249,1.0007512626932864,1.0007506987213433,1.0007501355955108,1.0007495733138867,1.0007490118745737,1.0007484512756808
Transport,Transport,Final Energy|Transportation,World,Final Energy|Transportation,EJ/yr,1.010115772483371,1.0100144683994996,1.0099151732107055,1.0098178277480307,1.0097223751435693,1.009628760719685,1.0095369318845686,1.0094468380337165,1.00935843045694,1.009271662250548,1.011566720705931,1.0114344614835284,1.0113051926931151,1.0111788140462417,1.0110552296893065,1.010934347961094,1.010816081166049,1.0107003453621075,1.0105870601620046,1.0104761485470708,1.0110345567792074,1.0109141242554158,1.0107962921810538,1.0106809772300989,1.0105680995989172,1.0104575828220894,1.010349353599666,1.0102433416350425,1.0101394794826999,1.0100377024051097,1.010141360998326,1.0100395463346867,1.009939755696813,1.0098419293237497,1.0097460097842643,1.0096519418644165,1.0095596724615747,1.0094691504844537,1.0093803267587818,1.0092931539382215,1.0088231962372654,1.0087460283131615,1.0086701985114992,1.0085956723260923,1.0085224164270588,1.0084503986111202,1.0083795877543986,1.0083099537675682,1.008241467553224,1.0081741009653413,1.007031073191342,1.006981982362332,1.0069335722829444,1.0068858288906033,1.0068387385074138,1.0067922878270972,1.0067464639024566,1.0067012541333447,1.0066566462551134,1.0066126283275207
Transport,Oil,Final Energy|Transportation|Liquids,World,Final Energy|Transportation|Liquids,EJ/yr,1.004812715621188,1.0047896643288523,1.0047668327998291,1.004744217906304,1.0047218165795369,1.0046996258084768,1.0046776426384108,1.004655864169652,1.004634287556267,1.0046129100048333,1.0118898997516235,1.0117501911567077,1.0116137276369321,1.0114803974280389,1.0113500938399111,1.0112227149718425,1.0110981634467682,1.0109763461630028,1.010857174062145,1.0107405619119416,1.0114748200024302,1.0113446422743404,1.011217385053653,1.0110929511492306,1.0109712476351675,1.010852185619355,1.0107356800269525,1.0106216493976605,1.0105100156957765,1.0104007041321006,1.0105687582992788,1.0104582278172396,1.0103499853129319,1.0102439604724953,1.010140085834024,1.0100382966444221,1.0099385307247968,1.0098407283437976,1.0097448320983617,1.0096507868013653,1.009172763059401,1.0090893882545866,1.0090075154494573,1.0089271044184889,1.0088481163598375,1.0087705138329086,1.0086942606991796,1.0086193220660868,1.008545664233787,1.0084732546446267,1.0068182442270583,1.0067720705958134,1.0067265181401046,1.0066815744086404,1.0066372272806972,1.0065934649552222,1.0065502759403624,1.006507649043405,1.0064655733611065,1.0064240382703948
Transport,Biofuels,Final Energy|Transportation|Liquids,World,Final Energy|Transportation|Liquids,EJ/yr,1.004812715621188,1.0047896643288523,1.0047668327998291,1.004744217906304,1.0047218165795369,1.0046996258084768,1.0046776426384108,1.004655864169652,1.004634287556267,1.0046129100048333,1.0118898997516235,1.0117501911567077,1.0116137276369321,1.0114803974280389,1.0113500938399111,1.0112227149718425,1.0110981634467682,1.0109763461630028,1.010857174062145,1.0107405619119416,1.0114748200024302,1.0113446422743404,1.011217385053653,1.0110929511492306,1.0109712476351675,1.010852185619355,1.0107356800269525,1.0106216493976605,1.0105100156957765,1.0104007041321006,1.0105687582992788,1.0104582278172396,1.0103499853129319,1.0102439604724953,1.010140085834024,1.0100382966444221,1.0099385307247968,1.0098407283437976,1.0097448320983617,1.0096507868013653,1.009172763059401,1.0090893882545866,1.0090075154494573,1.0089271044184889,1.0088481163598375,1.0087705138329086,1.0086942606991796,1.0086193220660868,1.008545664233787,1.0084732546446267,1.0068182442270583,1.0067720705958134,1.0067265181401046,1.0066815744086404,1.0066372272806972,1.0065934649552222,1.0065502759403624,1.006507649043405,1.0064655733611065,1.0064240382703948
Transport,Other fuels,Final Energy|Transportation|Liquids,World,Final Energy|Transportation|Liquids,EJ/yr,1.004812715621188,1.0047896643288523,1.0047668327998291,1.004744217906304,1.0047218165795369,1.0046996258084768,1.0046776426384108,1.004655864169652,1.004634287556267,1.0046129100048333,1.0118898997516235,1.0117501911567077,1.0116137276369321,1.0114803974280389,1.0113500938399111,1.0112227149718425,1.0110981634467682,1.0109763461630028,1.010857174062145,1.0107405619119416,1.0114748200024302,1.0113446422743404,1.011217385053653,1.0110929511492306,1.0109712476351675,1.010852185619355,1.0107356800269525,1.0106216493976605,1.0105100156957765,1.0104007041321006,1.0105687582992788,1.0104582278172396,1.0103499853129319,1.0102439604724953,1.010140085834024,1.0100382966444221,1.0099385307247968,1.0098407283437976,1.0097448320983617,1.0096507868013653,1.009172763059401,1.0090893882545866,1.0090075154494573,1.0089271044184889,1.0088481163598375,1.0087705138329086,1.0086942606991796,1.0086193220660868,1.008545664233787,1.0084732546446267,1.0068182442270583,1.0067720705958134,1.0067265181401046,1.0066815744086404,1.0066372272806972,1.0065934649552222,1.0065502759403624,1.006507649043405,1.0064655733611065,1.0064240382703948
Transport,International bunkers,Final Energy|Transportation|Freight,World,Final Energy|Transportation|Freight,EJ/yr,1.0084976830866037,1.0084260809212724,1.0083556753248337,1.0082864365514104,1.008218335832972,1.0081513453394817,1.0080854381409736,1.008020588171459,1.0079567701945535,1.0078939597707328,1.0082184257551319,1.0081514338016353,1.0080855251783922,1.0080206738182866,1.0079568544838522,1.0078940427345242,1.0078322148954337,1.007771348027654,1.007711419899825,1.007652408961081,1.0084006573230322,1.008330674183943,1.0082618474248888,1.00819414861922,1.008127550264443,1.0080620257449677,1.0079975492966413,1.0079340959729732,1.0078716416129514,1.007810162810369,1.008288154247607,1.0082200254090974,1.0081530074804472,1.0080870735096286,1.0080221974094692,1.0079583539232426,1.0078955185918808,1.0078336677227335,1.0077727783597805,1.0077128282552255,1.0076682748831864,1.0076099199253599,1.0075524464129169,1.0074958345243517,1.0074400650280513,1.0073851192605128,1.0073309791055223,1.0072776269742363,1.0072250457861331,1.0071732189507798,1.0055792720798546,1.0055483165124464,1.0055177025522652,1.0054874245756784,1.0054574770818183,1.0054278546892483,1.0053985521327395,1.0053695642601512,1.00534088602941,1.0053125125055877
Transport,Electricity,Final Energy|Transportation|Electricity,World,Final Energy|Transportation|Electricity,EJ/yr,1.0553879870558591,1.0524811611797584,1.0498642285634172,1.047495882997794,1.045342309949579,1.043375561782978,1.0415723382564717,1.0399130590642043,1.0383811499589408,1.036962487195052,1.010755506754372,1.0106410567961277,1.010529016928979,1.0104193118184541,1.0103118692374382,1.0102066199075947,1.010103497350402,1.0100024377471262,1.0099033798071193,1.0098062646438621,1.0096005256503036,1.009509232024339,1.0094196583078994,1.0093317563516542,1.0092454797869284,1.0091607839441405,1.0090776257756837,1.0089959637829702,1.0089157579473778,1.0088369696648578,1.0091942460712904,1.0091104820574264,1.009028230525216,1.0089474508760936,1.0088681039516223,1.0087901519702,1.0087135584670732,1.0086382882374607,1.0085643072825994,1.0084915827585397,1.0078561716275334,1.0077949332937526,1.0077346422731819,1.0076752767531487,1.0076168155855518,1.0075592382617449,1.0075025248885479,1.0074466561653308,1.0073916133621161,1.007337378298641,1.0094330326960685,1.0093448821175133,1.0092583637992085,1.0091734328208655,1.0090900458955043,1.0090081612958905,1.0089277387849087,1.008848739549634,1.0087711261388739,1.0086948624039687
Buildings,Buildings,Final Energy|Residential and Commercial,World,Final Energy|Residential and Commercial,EJ/yr,1.0111289947362168,1.0110065034176179,1.0108866791463864,1.0107694357547372,1.0106546907472482,1.0105423651072853,1.0104323831155424,1.0103246721798198,1.010219162675246,1.0101157877941889,1.0097877815446874,1.0096929094643183,1.0095998589011195,1.0095085778949773,1.009419016443431,1.0093311264103362,1.0092448614395972,1.0091601768736382,1.009077029676316,1.0089953783599925,1.0078408859191157,1.00777988473048,1.0077198253788928,1.0076606862189998,1.007602446263677,1.0075450851591992,1.0074885831615237,1.0074329211136315,1.0073780804238706,1.0073240430452548,1.0059096228120945,1.0058749043433681,1.005840591427423,1.005806676999518,1.0057731541580537,1.005740016159893,1.0057072564158374,1.00567486848626,1.0056428460768856,1.0056111830347116,1.0039966405915708,1.0039807310403106,1.003964947650127,1.0039492889262787,1.0039337533975472,1.003918339615771,1.003903046155398,1.0038878716130462,1.0038728146070726,1.0038578737771562,1.0012892388527916,1.0012875788561044,1.0012859231286733,1.00128427165405,1.00128262441587,1.0012809813978525,1.0012793425838014,1.0012777079576014,1.0012760775032212,1.0012744512047098
Buildings,Coal,Final Energy|Residential and Commercial|Solids|Coal,World,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,0.9898144766920381,0.9897096642372802,0.989602672243632,0.9894934320126734,0.9893818719281888,0.9892679172995986,0.9891514901951973,0.9890325092644183,0.9889108895482731,0.9887865422770374,0.9886877423406913,0.9885583110067419,0.9884258835661339,0.988290354768829,0.9881516143766171,0.9880095468640634,0.987864031097681,0.9877149399914543,0.9875621401366551,0.9874054914036864,0.9850646825775751,0.9848382368319768,0.9846048187397808,0.9843641012442697,0.9841157365085075,0.983859354238306,0.9835945598401205,0.9833209323945976,0.9830380224238842,0.9827453494277948,0.9810069836320767,0.9806392648729129,0.9802570263902333,0.9798593908758095,0.9794454088905671,0.979014051295911,0.9785642007116135,0.9780946418509914,0.9776040505573631,0.9770909813335286,0.9814914510522382,0.981142424696701,0.9807799817553212,0.9804033334670227,0.9800116280065293,0.9796039440530623,0.9791792835556071,0.9787365635751725,0.9782746070636664,0.9777921324140842,0.9757351375102894,0.9751317119196656,0.9744975086171916,0.9738301112549828,0.973126843745577,0.9723847343980485,0.9716004739430152,0.9707703661961673,0.9698902698087445,0.9689555291680646
Buildings,Oil,Final Energy|Residential and Commercial|Liquids,World,Final Energy|Residential and Commercial|Liquids,EJ/yr,1.0144487030981872,1.014242911498689,1.0140428997207809,1.01384842764014,1.013659268252133,1.0134752067878645,1.0132960399007427,1.0131215749170843,1.0129516291449605,1.0127860292360584,1.0161055117594342,1.0158502356035317,1.0156029255573433,1.0153632144657134,1.0151307573948278,1.0149052299761447,1.0146863268962514,1.0144737605178678,1.0142672596188977,1.0140665682379006,1.0129137602680638,1.0127491211735993,1.0125886272395135,1.0124321238663643,1.0122794640483035,1.012130507912504,1.011985122291712,1.0118431803271681,1.0117045610994175,1.0115691492847458,1.0061643544711416,1.0061265880109436,1.0060892814919595,1.0060524265629087,1.006016015073475,1.0059800390683002,1.0059444907811876,1.0059093626295137,1.0058746472088362,1.0058403372876903,1.0018233015018718,1.0018199831239085,1.0018166768027859,1.0018133824729127,1.001810100069173,1.0018068295269216,1.0018035707819786,1.0018003237706279,1.0017970884296101,1.0017938646961204,0.9882242264009957,0.9880839051660468,0.9879401994388821,0.9877929852758622,0.9876421326066325,0.9874875048508187,0.9873289585055848,0.9871663427014297,0.9869994987233351,0.9868282594940719
Buildings,Natural gas,Final Energy|Residential and Commercial|Gases,World,Final Energy|Residential and Commercial|Gases,EJ/yr,1.003337429130072,1.0033263277469533,1.0033152999726647,1.0033043450775196,1.0032934623414436,1.0032826510538178,1.0032719105133232,1.0032612400277898,1.0032506389140474,1.00324010649778,1.0030276162361518,1.0030184774448314,1.0030093936579523,1.0030003643804144,1.0029913891230415,1.0029824674024939,1.0029735987411803,1.0029647826671733,1.002956018714126,1.0029473064211885,1.0015931019949957,1.0015905680578494,1.0015880421687016,1.0015855242892704,1.0015830143815185,1.0015805124076471,1.0015780183300966,1.0015755321115452,1.001573053714904,1.0015705831033188,0.9986612344289336,0.9986594397330022,0.9986576402188154,0.998655835866944,0.9986540266578534,0.9986522125719044,0.9986503935893511,0.9986485696903415,0.9986467408549162,0.9986449070630068,1.0004250252863074,1.0004248447165602,1.000424664300176,1.0004244840369594,1.0004243039267158,1.0004241239692502,1.0004239441643683,1.0004237645118765,1.0004235850115808,1.0004234056632881,1.0071252034482188,1.0070747941008955,1.0070250930142797,1.0069760853657101,1.0069277567432762,1.0068800931316888,1.0068330808987291,1.00678670678225,1.0067409578777027,1.0066958216261641
Buildings,Electricity,Final Energy|Residential and Commercial|Electricity,World,Final Energy|Residential and Commercial|Electricity,EJ/yr,1.0256449788336837,1.025003757989286,1.024393820797628,1.023812932392187,1.02325906583007,1.0227303784611008,1.0222251914481146,1.0217419719588694,1.0212793176316188,1.020835942982735,1.0181819695503072,1.0178572888678608,1.0175440005815775,1.0172415154249352,1.0169492840819938,1.016666793858156,1.016393565678394,1.0161291513759751,1.0158731312394043,1.0156251117893416,1.015227995901503,1.0149995823233586,1.0147779197002467,1.0145627130955035,1.014353684506177,1.0141505716649166,1.0139531269421718,1.0137611163390272,1.0135743185620716,1.0133925241726025,1.013036193246561,1.0128684378045596,1.0127049450098895,1.0125455544307285,1.0123901135863282,1.0122384774604694,1.0120905080502112,1.011946073946987,1.0118050499473676,1.0116673166910777,1.0088893072175886,1.0088109836767964,1.008734028296047,1.0086584055370875,1.0085840810819173,1.0085110217808602,1.008439195603268,1.008368571590694,1.0082991198124045,1.0082308113230807,1.0065902448133812,1.0065470978358257,1.006504512158351,1.0064624768987895,1.0064209814544725,1.0063800154933107,1.0063395689452193,1.0062996319938646,1.0062601950687218,1.0062212488374287
Buildings,Other renewables,Final Energy|Residential and Commercial|Electricity,World,Final Energy|Residential and Commercial|Electricity,EJ/yr,1.0256449788336837,1.025003757989286,1.024393820797628,1.023812932392187,1.02325906583007,1.0227303784611008,1.0222251914481146,1.0217419719588694,1.0212793176316188,1.020835942982735,1.0181819695503072,1.0178572888678608,1.0175440005815775,1.0172415154249352,1.0169492840819938,1.016666793858156,1.016393565678394,1.0161291513759751,1.0158731312394043,1.0156251117893416,1.015227995901503,1.0149995823233586,1.0147779197002467,1.0145627130955035,1.014353684506177,1.0141505716649166,1.0139531269421718,1.0137611163390272,1.0135743185620716,1.0133925241726025,1.013036193246561,1.0128684378045596,1.0127049450098895,1.0125455544307285,1.0123901135863282,1.0122384774604694,1.0120905080502112,1.011946073946987,1.0118050499473676,1.0116673166910777,1.0088893072175886,1.0088109836767964,1.008734028296047,1.0086584055370875,1.0085840810819173,1.0085110217808602,1.008439195603268,1.008368571590694,1.0082991198124045,1.0082308113230807,1.0065902448133812,1.0065470978358257,1.006504512158351,1.0064624768987895,1.0064209814544725,1.0063800154933107,1.0063395689452193,1.0062996319938646,1.0062601950687218,1.0062212488374287
Buildings,Heat,Final Energy|Residential and Commercial|Heat,World,Final Energy|Residential and Commercial|Heat,EJ/yr,0.9983757154718053,0.9983730728792545,0.9983704216740807,0.9983677618141102,0.9983650932568938,0.9983624159597039,0.9983597298795328,0.9983570349730903,0.9983543311968007,0.9983516185068015,0.9943832190070857,0.9943514925779593,0.9943194056988879,0.9942869521920681,0.9942541257377092,0.9942209198699303,0.9941873279725136,0.9941533432745109,0.9941189588456932,0.9940841675918389,0.9898777921026345,0.9897742852924657,0.9896686397500085,0.9895607884952269,0.9894506617217044,0.9893381866459728,0.9892232873470974,0.9891058845957786,0.9889858956721569,0.9888632341714465,0.9871899401108652,0.9870237130985187,0.9868531153514585,0.9866779721885365,0.9864980994944945,0.9863133030743556,0.986123377954061,0.9859281076220612,0.9857272632059568,0.9855206025776106,0.9842250345397409,0.9839721964930145,0.9837111215498666,0.9834414005358911,0.9831625967189445,0.9828742434494091,0.9825758415537599,0.9822668564508087,0.9819467149555816,0.9816148017306267,0.9712941861341823,0.9704458090292201,0.9695457585618878,0.9685891654218732,0.9675705286622263,0.9664836098484612,0.9653213051830295,0.9640754900665999,0.9627368289065015,0.9612945407564569
Buildings,Bioenergy,Final Energy|Residential and Commercial|Solids|Biomass,World,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,0.9856215547883308,0.9854117991415509,0.9851958329795139,0.9849733763329936,0.9847441321480689,0.9845077849627266,0.9842639994585113,0.9840124188732434,0.9837526632590031,0.983484327567488,0.986616865926066,0.986435328103405,0.986248797554042,0.9860570654381917,0.9858599111040168,0.9856571012405319,0.9854483889565485,0.9852335127780163,0.9850121955551963,0.9847841432700679,0.979798292361279,0.9793817688842511,0.9789477078593798,0.9784949778505999,0.978022347956615,0.9775284766352191,0.977011898986175,0.976471012238767,0.9759040591412047,0.9753091088892492,0.9798317613452932,0.9794166310479503,0.978984052037154,0.9785329005931054,0.9780619543871413,0.9775698814226904,0.9770552274537485,0.976516401630595,0.9759516600743295,0.9753590870229795,0.9822655521128816,0.9819453630955792,0.9816133997033158,0.9812690002986498,0.9809114527253493,0.9805399893929104,0.9801537817757563,0.9797519342441466,0.9793334771301327,0.9788973589155463,0.9823152911736363,0.9819969118008592,0.9816668586399876,0.9813244776487499,0.9809690649967312,0.9805998622358881,0.980216050897787,0.9798167464365708,0.9794009914233123,0.9789677478815372
Buildings,Traditional biomass,Final Energy|Residential and Commercial|Solids|Biomass,World,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,0.9856215547883308,0.9854117991415509,0.9851958329795139,0.9849733763329936,0.9847441321480689,0.9845077849627266,0.9842639994585113,0.9840124188732434,0.9837526632590031,0.983484327567488,0.986616865926066,0.986435328103405,0.986248797554042,0.9860570654381917,0.9858599111040168,0.9856571012405319,0.9854483889565485,0.9852335127780163,0.9850121955551963,0.9847841432700679,0.979798292361279,0.9793817688842511,0.9789477078593798,0.9784949778505999,0.978022347956615,0.9775284766352191,0.977011898986175,0.976471012238767,0.9759040591412047,0.9753091088892492,0.9798317613452932,0.9794166310479503,0.978984052037154,0.9785329005931054,0.9780619543871413,0.9775698814226904,0.9770552274537485,0.976516401630595,0.9759516600743295,0.9753590870229795,0.9822655521128816,0.9819453630955792,0.9816133997033158,0.9812690002986498,0.9809114527253493,0.9805399893929104,0.9801537817757563,0.9797519342441466,0.9793334771301327,0.9788973589155463,0.9823152911736363,0.9819969118008592,0.9816668586399876,0.9813244776487499,0.9809690649967312,0.9805998622358881,0.980216050897787,0.9798167464365708,0.9794009914233123,0.9789677478815372
